id,name,regime_id/id,description
compliance_code_eu_225459,9A008.d.1.,product_trade_compliance.regime_eu_dual,Omni-axial movement exceeding ± 5o;
compliance_code_eu_225460,9A008.d.2.,product_trade_compliance.regime_eu_dual,Angular vector rotations of 20°/s or more; or
compliance_code_eu_225461,9A008.d.3.,product_trade_compliance.regime_eu_dual,Angular vector accelerations of 40°/s^2 or more.
compliance_code_eu_225462,9A009,product_trade_compliance.regime_eu_dual,Hybrid rocket propulsion systems having any of the following:
compliance_code_eu_225463,9A009.a.,product_trade_compliance.regime_eu_dual,"Total impulse capacity exceeding 1,1 MNs; or"
compliance_code_eu_225464,9A009.b.,product_trade_compliance.regime_eu_dual,Thrust levels exceeding 220 kN in vacuum exit conditions.
compliance_code_eu_225465,9A010,product_trade_compliance.regime_eu_dual,"Specially designed components, systems and structures, for launch vehicles, launch vehicle propulsion systems or ""spacecraft"", as follows:"
compliance_code_eu_225466,9A010.a.,product_trade_compliance.regime_eu_dual,"Components and structures, each exceeding 10 kg and specially designed for launch vehicles manufactured using any of the following:"
compliance_code_eu_225467,9A010.a.1.,product_trade_compliance.regime_eu_dual,"""Composite"" materials consisting of ""fibrous or filamentary materials"" specified in 1C010.e. and resins specified in 1C008 or 1C009.b.;"
compliance_code_eu_225468,9A010.a.2.,product_trade_compliance.regime_eu_dual,"Metal ""matrix""""composites"" reinforced by any of the following:"
compliance_code_eu_225469,9A010.a.2.a.,product_trade_compliance.regime_eu_dual,Materials specified in 1C007;
compliance_code_eu_225470,9A010.a.2.b.,product_trade_compliance.regime_eu_dual,"""Fibrous or filamentary materials"" specified in 1C010; or"
compliance_code_eu_225471,9A010.a.2.c.,product_trade_compliance.regime_eu_dual,Aluminides specified in 1C002.a.; or
compliance_code_eu_225472,9A010.a.3.,product_trade_compliance.regime_eu_dual,"Ceramic ""matrix""""composite"" materials specified in 1C007;"
compliance_code_eu_225473,9A010.b.,product_trade_compliance.regime_eu_dual,"Components and structures, specially designed for launch vehicle propulsion systems specified in 9A005 to 9A009 manufactured using any of the following:"
compliance_code_eu_225474,9A010.b.1.,product_trade_compliance.regime_eu_dual,"""Fibrous or filamentary materials"" specified in 1C010.e. and resins specified in 1C008 or 1C009.b.;"
compliance_code_eu_225475,9A010.b.2.,product_trade_compliance.regime_eu_dual,"Metal ""matrix""""composites"" reinforced by any of the following:"
compliance_code_eu_225476,9A010.b.2.a.,product_trade_compliance.regime_eu_dual,Materials specified in 1C007;
compliance_code_eu_225477,9A010.b.2.b.,product_trade_compliance.regime_eu_dual,"""Fibrous or filamentary materials"" specified in 1C010; or"
compliance_code_eu_225478,9A010.b.2.c.,product_trade_compliance.regime_eu_dual,Aluminides specified in 1C002.a.; or
compliance_code_eu_225479,9A010.b.3.,product_trade_compliance.regime_eu_dual,"Ceramic ""matrix""""composite"" materials specified in 1C007;"
compliance_code_eu_225480,9A010.c.,product_trade_compliance.regime_eu_dual,"Structural components and isolation systems, specially designed to control actively the dynamic response or distortion of ""spacecraft"" structures;"
compliance_code_eu_225481,9A010.d.,product_trade_compliance.regime_eu_dual,Pulsed liquid rocket engines with thrust-to-weight ratios equal to or more than 1 kN/kg and a ‘response time’ of less than 30 ms.
compliance_code_eu_225482,9A011,product_trade_compliance.regime_eu_dual,"Ramjet, scramjet or ‘combined cycle engines’, and specially designed components therefor."
compliance_code_eu_225483,9A012,product_trade_compliance.regime_eu_dual,"""Unmanned aerial vehicles"" (""UAVs""), unmanned ""airships"", related equipment and components, as follows:"
compliance_code_eu_225484,9A012.a.,product_trade_compliance.regime_eu_dual,"""UAVs"" or unmanned ""airships"", designed to have controlled flight out of the direct ‘natural vision’ of the ‘operator’ and having any of the following:"
compliance_code_eu_225485,9A012.a.1.,product_trade_compliance.regime_eu_dual,"Having all of the following: a. A maximum ‘endurance’ greater than or equal to 30 minutes but less than 1 hour; and b. Designed to take-off and have stable controlled flight in wind gusts equal to or exceeding 46,3 km/h (25 knots); or"
compliance_code_eu_225486,9A012.a.2.,product_trade_compliance.regime_eu_dual,A maximum ‘endurance’ of 1 hour or greater;
compliance_code_eu_225487,9A012.b.,product_trade_compliance.regime_eu_dual,"Related equipment and components, as follows:"
compliance_code_eu_225488,9A012.b.1.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_225489,9A012.b.2.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_225490,9A012.b.3.,product_trade_compliance.regime_eu_dual,"Equipment or components, specially designed to convert a manned ""aircraft"" or manned ""airship"", to a ""UAV"" or unmanned ""airship"", specified in 9A012.a.;"
compliance_code_eu_225491,9A012.b.4.,product_trade_compliance.regime_eu_dual,"Air breathing reciprocating or rotary internal combustion type engines, specially designed or modified to propel ""UAVs"" or unmanned ""airships"", at altitudes above 15 240 metres (50 000 feet)."
compliance_code_eu_225492,9A101,product_trade_compliance.regime_eu_dual,"Turbojet and turbofan engines, other than those specified in 9A001, as follows;"
compliance_code_eu_225493,9A101.a.,product_trade_compliance.regime_eu_dual,"Engines having all of the following characteristics: 1. ‘Maximum thrust value’ greater than 400 N excluding civil certified engines with a ‘maximum thrust value’ greater than 8 890 N; 2. Specific fuel consumption of 0,15 kg N^–1 h^–1 or less; 3. ‘Dry weight’ less than 750 kg; and 4. ‘First-stage rotor diameter’ less than 1 m;"
compliance_code_eu_225494,9A101.b.,product_trade_compliance.regime_eu_dual,"Engines designed or modified for use in ""missiles"" or unmanned aerial vehicles specified in 9A012 or 9A112.a."
compliance_code_eu_225495,9A102,product_trade_compliance.regime_eu_dual,"‘Turboprop engine systems’ specially designed for unmanned aerial vehicles specified in 9A012 or 9A112.a., and specially designed components therefor, having a ‘maximum power’ greater than 10 kW."
compliance_code_eu_225496,9A104,product_trade_compliance.regime_eu_dual,"Sounding rockets, capable of a range of at least 300 km."
compliance_code_eu_225497,9A105,product_trade_compliance.regime_eu_dual,"Liquid propellant rocket engines or gel propellant rocket motors, as follows:"
compliance_code_eu_225498,9A105.a.,product_trade_compliance.regime_eu_dual,"Liquid propellant rocket engines or gel propellant rocket motors, usable in ""missiles"", other than those specified in 9A005, integrated, or designed or modified to be integrated, into a liquid propellant or gel propellant propulsion system which has a total impulse capacity equal to or greater than 1,1 MNs;"
compliance_code_eu_225499,9A105.b.,product_trade_compliance.regime_eu_dual,"Liquid propellant rocket engines or gel propellant rocket motors, usable in complete rocket systems or unmanned aerial vehicles, capable of a range of 300 km, other than those specified in 9A005 or 9A105.a., integrated, or designed or modified to be integrated, into a liquid propellant or gel propellant propulsion system which has a total impulse capacity equal to or greater than 0,841 MNs."
compliance_code_eu_225500,9A106,product_trade_compliance.regime_eu_dual,"Systems or components, other than those specified in 9A006 as follows, specially designed for liquid rocket propulsion or gel propellant rocket systems:"
compliance_code_eu_225501,9A106.a.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_225502,9A106.b.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_225503,9A106.c.,product_trade_compliance.regime_eu_dual,"Thrust vector control sub-systems, usable in ""missiles"";"
compliance_code_eu_225504,9A106.d.,product_trade_compliance.regime_eu_dual,"Liquid, slurry and gel propellant (including oxidisers) control systems, and specially designed components therefor, usable in ""missiles"", designed or modified to operate in vibration environments greater than 10 g rms between 20 Hz and 2 kHz;"
compliance_code_eu_225505,9A106.e.,product_trade_compliance.regime_eu_dual,Combustion chambers and nozzles for liquid propellant rocket engines or gel propellant rocket motors specified in 9A005 or 9A105.
compliance_code_eu_225506,9A107,product_trade_compliance.regime_eu_dual,"Solid propellant rocket motors, usable in complete rocket systems or unmanned aerial vehicles, capable of a range of 300 km, other than those specified in 9A007, having total impulse capacity equal to or greater than 0,841 MNs."
compliance_code_eu_225507,9A108,product_trade_compliance.regime_eu_dual,"Components, other than those specified in 9A008, as follows, specially designed for solid and hybrid rocket propulsion systems:"
compliance_code_eu_225508,9A108.a.,product_trade_compliance.regime_eu_dual,"Rocket motor cases and insulation components therefor, usable in subsystems specified in 9A007, 9A009, 9A107 or 9A109.a.;"
compliance_code_eu_225509,9A108.b.,product_trade_compliance.regime_eu_dual,"Rocket nozzles, usable in subsystems specified in 9A007, 9A009, 9A107 or 9A109.a.;"
compliance_code_eu_225510,9A108.c.,product_trade_compliance.regime_eu_dual,"Thrust vector control sub-systems, usable in ""missiles""."
compliance_code_eu_225511,9A109,product_trade_compliance.regime_eu_dual,Hybrid rocket motors and specially designed components as follows:
compliance_code_eu_225512,9A109.a.,product_trade_compliance.regime_eu_dual,"Hybrid rocket motors usable in complete rocket systems or unmanned aerial vehicles, capable of 300 km, other than those specified in 9A009, having a total impulse capacity equal to or greater than 0,841 MNs, and specially designed components therefor;"
compliance_code_eu_225513,9A109.b.,product_trade_compliance.regime_eu_dual,"Specially designed components for hybrid rocket motors specified in 9A009 that are usable in ""missiles""."
compliance_code_eu_225514,9A110,product_trade_compliance.regime_eu_dual,"Composite structures, laminates and manufactures thereof, other than those specified in 9A010, specially designed for use in ‘missiles’ or the subsystems specified in 9A005, 9A007, 9A105, 9A106.c., 9A107, 9A108.c., 9A116 or 9A119."
compliance_code_eu_225515,9A111,product_trade_compliance.regime_eu_dual,"Pulse jet or detonation engines, usable in ""missiles"" or unmanned aerial vehicles specified in 9A012 or 9A112.a., and specially designed components therefor."
compliance_code_eu_225516,9A112,product_trade_compliance.regime_eu_dual,"""Unmanned aerial vehicles"" (""UAVs""), other than those specified in 9A012, as follows:"
compliance_code_eu_225517,9A112.a.,product_trade_compliance.regime_eu_dual,"""Unmanned aerial vehicles"" (""UAVs"") capable of a range of 300 km;"
compliance_code_eu_225518,9A112.b.,product_trade_compliance.regime_eu_dual,"""Unmanned aerial vehicles"" (""UAVs"") having all of the following: 1. Having any of the following: a. An autonomous flight control and navigation capability; or b. Capability of controlled flight out of the direct vision range involving a human operator; and 2. Having any of the following: a. Incorporating an aerosol dispensing system/mechanism with a capacity greater than 20 litres; or b. Designed or modified to incorporate an aerosol dispensing system/mechanism with a capacity greater than 20 litres."
