id,class_id:id,classification_code,label_ids:id,limited_quantity,limited_quantity_uom_id:id,name,packing_instruction_ids:id,transport_category,tunnel_restriction_code,un_number
adr_goods_2617,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"METHYLCYCLO-HEXANOLS, flammable","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2617
adr_goods_2618,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"VINYLTOLUENES, STABILIZED","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2618
adr_goods_2619,adr_class_8,CF1,"adr_label_8,adr_label_3",1,uom.product_uom_litre,BENZYLDIMETHYLAMINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2619
adr_goods_2620,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,AMYL BUTYRATES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2620
adr_goods_2621,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ACETYL METHYL CARBINOL,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2621
adr_goods_2622,adr_class_3,FT1,"adr_label_3,adr_label_6_1",1,uom.product_uom_litre,GLYCIDALDEHYDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2622
adr_goods_2623,adr_class_4_1,F1,adr_label_4_1,5,uom.product_uom_kgm,"FIRELIGHTERS, SOLID with flammable liquid","adr_packing_instruction_P002,adr_packing_instruction_LP02,adr_packing_instruction_R001",4,E,2623
adr_goods_2624,adr_class_4_3,W2,adr_label_4_3,500,uom.product_uom_gram,MAGNESIUM SILICIDE,"adr_packing_instruction_P410,adr_packing_instruction_IBC07",2,D/E,2624
adr_goods_2626,adr_class_5_1,O1,adr_label_5_1,1,uom.product_uom_litre,"CHLORIC ACID, AQUEOUS SOLUTION with not more than 10% chloric acid","adr_packing_instruction_P504,adr_packing_instruction_IBC02",2,E,2626
adr_goods_2627,adr_class_5_1,O2,adr_label_5_1,1,uom.product_uom_kgm,"NITRITES, INORGANIC, N.O.S.","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2627
adr_goods_2628,adr_class_6_1,T2,adr_label_6_1,,,POTASSIUM FLUOROACETATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,2628
adr_goods_2629,adr_class_6_1,T2,adr_label_6_1,,,SODIUM FLUOROACETATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,2629
adr_goods_2630,adr_class_6_1,T5,adr_label_6_1,,,SELENATES or SELENITES,"adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,2630
adr_goods_2642,adr_class_6_1,T2,adr_label_6_1,,,FLUOROACETIC ACID,"adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,2642
adr_goods_2643,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,METHYL BROMOACETATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2643
adr_goods_2644,adr_class_6_1,T1,adr_label_6_1,,,METHYL IODIDE,adr_packing_instruction_P602,1,C/D,2644
adr_goods_2645,adr_class_6_1,T2,adr_label_6_1,500,uom.product_uom_gram,PHENACYL BROMIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,2645
adr_goods_2646,adr_class_6_1,T1,adr_label_6_1,,,HEXACHLOROCYCLO-PENTADIENE,adr_packing_instruction_P602,1,C/D,2646
adr_goods_2647,adr_class_6_1,T2,adr_label_6_1,500,uom.product_uom_gram,MALONONITRILE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,2647
adr_goods_2648,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,"1,2-DIBROMOBUTAN-3-ONE","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2648
adr_goods_2649,adr_class_6_1,T2,adr_label_6_1,500,uom.product_uom_gram,"1,3-DICHLOROACETONE","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,2649
adr_goods_2650,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,"1,1-DICHLORO-1-NITROETHANE","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2650
adr_goods_2651,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,"4,4'-DIAMINODIPHENYL-METHANE","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2651
adr_goods_2653,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,BENZYL IODIDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2653
adr_goods_2655,adr_class_6_1,T5,adr_label_6_1,5,uom.product_uom_kgm,POTASSIUM FLUOROSILICATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2655
adr_goods_2656,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,QUINOLINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2656
adr_goods_2657,adr_class_6_1,T5,adr_label_6_1,500,uom.product_uom_gram,SELENIUM DISULPHIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,2657
adr_goods_2659,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,SODIUM CHLOROACETATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2659
adr_goods_2660,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,NITROTOLUIDINES (MONO),"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2660
adr_goods_2661,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,HEXACHLOROACETONE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2661
adr_goods_2664,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,DIBROMOMETHANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2664
adr_goods_2667,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,BUTYLTOLUENES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2667
adr_goods_2668,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,CHLOROACETONITRILE,adr_packing_instruction_P602,1,C/D,2668
adr_goods_2669_100ml,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,CHLOROCRESOLS SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2669
adr_goods_2669_5L,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,CHLOROCRESOLS SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2669
adr_goods_2670,adr_class_8,C4,adr_label_8,1,uom.product_uom_kgm,CYANURIC CHLORIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2670
adr_goods_2671,adr_class_6_1,T2,adr_label_6_1,500,uom.product_uom_gram,"AMINOPYRIDINES (o-, m-, p-)","adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,2671
adr_goods_2672,adr_class_8,C5,adr_label_8,5,uom.product_uom_litre,"AMMONIA SOLUTION, relative density between 0.880 and 0.957 at 15 °C in water, with more than 10% but not more than 35% ammonia","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2672
adr_goods_2673,adr_class_6_1,T2,adr_label_6_1,500,uom.product_uom_gram,2-AMINO-4-CHLOROPHENOL,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,D/E,2673
adr_goods_2674,adr_class_6_1,T5,adr_label_6_1,5,uom.product_uom_kgm,SODIUM FLUOROSILICATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2674
adr_goods_2676,adr_class_2,2TF,"adr_label_2_3,adr_label_2_1",,,STIBINE,adr_packing_instruction_P200,1,D,2676
adr_goods_2677_1L,adr_class_8,C5,adr_label_8,1,uom.product_uom_litre,RUBIDIUM HYDROXIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,2677
adr_goods_2677_5L,adr_class_8,C5,adr_label_8,5,uom.product_uom_litre,RUBIDIUM HYDROXIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2677
adr_goods_2678,adr_class_8,C6,adr_label_8,1,uom.product_uom_kgm,RUBIDIUM HYDROXIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2678
adr_goods_2679_1L,adr_class_8,C5,adr_label_8,1,uom.product_uom_litre,LITHIUM HYDROXIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,2679
adr_goods_2679_5L,adr_class_8,C5,adr_label_8,5,uom.product_uom_litre,LITHIUM HYDROXIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2679
adr_goods_2680,adr_class_8,C6,adr_label_8,1,uom.product_uom_kgm,LITHIUM HYDROXIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2680
adr_goods_2681_1L,adr_class_8,C5,adr_label_8,1,uom.product_uom_litre,CAESIUM HYDROXIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,2681
adr_goods_2681_5L,adr_class_8,C5,adr_label_8,5,uom.product_uom_litre,CAESIUM HYDROXIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2681
adr_goods_2682,adr_class_8,C6,adr_label_8,1,uom.product_uom_kgm,CAESIUM HYDROXIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2682
adr_goods_2683,adr_class_8,CFT,"adr_label_8,adr_label_3,adr_label_6_1",1,uom.product_uom_litre,AMMONIUM SULPHIDE SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC01",2,D/E,2683
adr_goods_2684,adr_class_3,FC,"adr_label_3,adr_label_8",5,uom.product_uom_litre,3-DIETHYLAMINO-PROPYLAMINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_R001",3,D/E,2684
adr_goods_2685,adr_class_8,CF1,"adr_label_8,adr_label_3",1,uom.product_uom_litre,"N,N-DIETHYL-ETHYLENEDIAMINE","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2685
adr_goods_2686,adr_class_8,CF1,"adr_label_8,adr_label_3",1,uom.product_uom_litre,2-DIETHYL-AMINOETHANOL,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2686
adr_goods_2687,adr_class_4_1,F3,adr_label_4_1,5,uom.product_uom_kgm,DICYCLOHEXYL-AMMONIUM NITRITE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2687
adr_goods_2688,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,1-BROMO-3-CHLOROPROPANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2688
adr_goods_2689,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,GLYCEROL alpha-MONOCHLOROHYDRIN,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2689
adr_goods_2690,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,"N,n-BUTYLIMIDAZOLE","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2690
adr_goods_2691,adr_class_8,C2,adr_label_8,1,uom.product_uom_kgm,PHOSPHORUS PENTABROMIDE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2691
adr_goods_2692,adr_class_8,C1,adr_label_8,,,BORON TRIBROMIDE,adr_packing_instruction_P602,1,E,2692
adr_goods_2693,adr_class_8,C1,adr_label_8,5,uom.product_uom_litre,"BISULPHITES, AQUEOUS SOLUTION, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2693
adr_goods_2698,adr_class_8,C4,adr_label_8,5,uom.product_uom_kgm,TETRAHYDROPHTHALIC ANHYDRIDES with more than 0.05% of maleic anhydride,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2698
adr_goods_2699,adr_class_8,C3,adr_label_8,,,TRIFLUOROACETIC ACID,adr_packing_instruction_P001,1,E,2699
adr_goods_2705,adr_class_8,C9,adr_label_8,1,uom.product_uom_litre,1-PENTOL,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,2705
adr_goods_2707_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIMETHYLDIOXANES,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,2707
adr_goods_2707_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DIMETHYLDIOXANES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2707
adr_goods_2709,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,BUTYLBENZENES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2709
adr_goods_2710,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DIPROPYL KETONE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2710
adr_goods_2713,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,ACRIDINE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2713
adr_goods_2714,adr_class_4_1,F3,adr_label_4_1,5,uom.product_uom_kgm,ZINC RESINATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC06,adr_packing_instruction_R001",3,E,2714
adr_goods_2715,adr_class_4_1,F3,adr_label_4_1,5,uom.product_uom_kgm,ALUMINIUM RESINATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC06,adr_packing_instruction_R001",3,E,2715
adr_goods_2716,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,"1,4-BUTYNEDIOL","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2716
adr_goods_2717,adr_class_4_1,F1,adr_label_4_1,5,uom.product_uom_kgm,"CAMPHOR, synthetic","adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2717
adr_goods_2719,adr_class_5_1,OT2,"adr_label_5_1,adr_label_6_1",1,uom.product_uom_kgm,BARIUM BROMATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2719
adr_goods_2720,adr_class_5_1,O2,adr_label_5_1,5,uom.product_uom_kgm,CHROMIUM NITRATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2720
adr_goods_2721,adr_class_5_1,O2,adr_label_5_1,1,uom.product_uom_kgm,COPPER CHLORATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2721
adr_goods_2722,adr_class_5_1,O2,adr_label_5_1,5,uom.product_uom_kgm,LITHIUM NITRATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2722
adr_goods_2723,adr_class_5_1,O2,adr_label_5_1,1,uom.product_uom_kgm,MAGNESIUM CHLORATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2723
adr_goods_2724,adr_class_5_1,O2,adr_label_5_1,5,uom.product_uom_kgm,MANGANESE NITRATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2724
adr_goods_2725,adr_class_5_1,O2,adr_label_5_1,5,uom.product_uom_kgm,NICKEL NITRATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2725
adr_goods_2726,adr_class_5_1,O2,adr_label_5_1,5,uom.product_uom_kgm,NICKEL NITRITE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2726
adr_goods_2727,adr_class_6_1,TO2,"adr_label_6_1,adr_label_5_1",500,uom.product_uom_gram,THALLIUM NITRATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC06",2,D/E,2727
adr_goods_2728,adr_class_5_1,O2,adr_label_5_1,5,uom.product_uom_kgm,ZIRCONIUM NITRATE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",3,E,2728
adr_goods_2729,adr_class_6_1,T2,adr_label_6_1,5,uom.product_uom_kgm,HEXACHLOROBENZENE,"adr_packing_instruction_P002,adr_packing_instruction_IBC08,adr_packing_instruction_LP02,adr_packing_instruction_R001",2,E,2729
adr_goods_2730,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,"NITROANISOLES, LIQUID","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2730
adr_goods_2732,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,"NITROBROMOBENZENES, LIQUID","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2732
adr_goods_2733,adr_class_3,FC,"adr_label_3,adr_label_8",,,"AMINES, FLAMMABLE, CORROSIVE, N.O.S. or POLYAMINES, FLAMMABLE, CORROSIVE, N.O.S.",adr_packing_instruction_P001,1,C/E,2733
adr_goods_2733_1L,adr_class_3,FC,"adr_label_3,adr_label_8",1,uom.product_uom_litre,"AMINES, FLAMMABLE, CORROSIVE, N.O.S. or POLYAMINES, FLAMMABLE, CORROSIVE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2733
adr_goods_2733_5L,adr_class_3,FC,"adr_label_3,adr_label_8",5,uom.product_uom_litre,"AMINES, FLAMMABLE, CORROSIVE, N.O.S. or POLYAMINES, FLAMMABLE, CORROSIVE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_R001",3,D/E,2733
adr_goods_2734,adr_class_8,CF1,"adr_label_8,adr_label_3",,,"AMINES, LIQUID, CORROSIVE, FLAMMABLE, N.O.S. or POLYAMINES, LIQUID, CORROSIVE, FLAMMABLE, N.O.S.",adr_packing_instruction_P001,1,D/E,2734
adr_goods_2734_1L,adr_class_8,CF1,"adr_label_8,adr_label_3",1,uom.product_uom_litre,"AMINES, LIQUID, CORROSIVE, FLAMMABLE, N.O.S. or POLYAMINES, LIQUID, CORROSIVE, FLAMMABLE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2734
adr_goods_2735,adr_class_8,C7,adr_label_8,,,"AMINES, LIQUID, CORROSIVE, N.O.S. or POLYAMINES, LIQUID, CORROSIVE, N.O.S.",adr_packing_instruction_P001,1,E,2735
adr_goods_2735_1L,adr_class_8,C7,adr_label_8,1,uom.product_uom_litre,"AMINES, LIQUID, CORROSIVE, N.O.S. or POLYAMINES, LIQUID, CORROSIVE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,2735
adr_goods_2735_5L,adr_class_8,C7,adr_label_8,5,uom.product_uom_litre,"AMINES, LIQUID, CORROSIVE, N.O.S. or POLYAMINES, LIQUID, CORROSIVE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2735
adr_goods_2738,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,N-BUTYLANILINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2738
adr_goods_2739,adr_class_8,C3,adr_label_8,5,uom.product_uom_litre,BUTYRIC ANHYDRIDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,E,2739
adr_goods_2740,adr_class_6_1,TFC,"adr_label_6_1,adr_label_3,adr_label_8",,,n-PROPYL CHLOROFORMATE,adr_packing_instruction_P602,1,C/D,2740
adr_goods_2741,adr_class_5_1,OT2,"adr_label_5_1,adr_label_6_1",1,uom.product_uom_kgm,BARIUM HYPOCHLORITE with more than 22% available chlorine,"adr_packing_instruction_P002,adr_packing_instruction_IBC08",2,E,2741
adr_goods_2742,adr_class_6_1,TFC,"adr_label_6_1,adr_label_3,adr_label_8",100,uom.product_uom_milliliter,"CHLOROFORMATES, TOXIC, CORROSIVE, FLAMMABLE, N.O.S.","adr_packing_instruction_P001,adr_packing_instruction_IBC01",2,D/E,2742
adr_goods_2743,adr_class_6_1,TFC,"adr_label_6_1,adr_label_3,adr_label_8",100,uom.product_uom_milliliter,n-BUTYL CHLOROFORMATE,adr_packing_instruction_P001,2,D/E,2743
adr_goods_2744,adr_class_6_1,TFC,"adr_label_6_1,adr_label_3,adr_label_8",100,uom.product_uom_milliliter,CYCLOBUTYL CHLOROFORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC01",2,D/E,2744
adr_goods_2745,adr_class_6_1,TC1,"adr_label_6_1,adr_label_8",100,uom.product_uom_milliliter,CHLOROMETHYL CHLOROFORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2745
adr_goods_2746,adr_class_6_1,TC1,"adr_label_6_1,adr_label_8",100,uom.product_uom_milliliter,PHENYL CHLOROFORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2746
adr_goods_2747,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,tert-BUTYLCYCLOHEXYL CHLOROFORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2747
adr_goods_2748,adr_class_6_1,TC1,"adr_label_6_1,adr_label_8",100,uom.product_uom_milliliter,2-ETHYLHEXYL CHLOROFORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2748
adr_goods_2749,adr_class_3,F1,adr_label_3,,,TETRAMETHYLSILANE,adr_packing_instruction_P001,1,D/E,2749
adr_goods_2750,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,"1,3-DICHLOROPROPANOL-2","adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2750
adr_goods_2751,adr_class_8,C3,adr_label_8,1,uom.product_uom_litre,DIETHYLTHIO-PHOSPHORYL CHLORIDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,E,2751
adr_goods_2752,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"1,2-EPOXY-3-ETHOXYPROPANE","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,2752
adr_goods_2753,adr_class_6_1,T1,adr_label_6_1,5,uom.product_uom_litre,"N-ETHYLBENZYL-TOLUIDINES, LIQUID","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",2,E,2753
adr_goods_2754,adr_class_6_1,T1,adr_label_6_1,100,uom.product_uom_milliliter,N-ETHYLTOLUIDINES,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,2754
adr_goods_2757,adr_class_6_1,T7,adr_label_6_1,,,"CARBAMATE PESTICIDE, SOLID, TOXIC","adr_packing_instruction_P002,adr_packing_instruction_IBC07",1,C/E,2757
